0;1702779639.024184;4
0;1702780839.024724;4
0;1702782039.026438;4
0;1702782069.669697;16
0;1702783239.027758;4
0;1702784439.03077;4
0;1702785639.031839;4
0;1702785849.715577;16
0;1702786839.032599;4
0;1702787217.559376;4
0;1702787697.562645;4
0;1702788177.564163;4
0;1702788657.565382;4
0;1702789137.566397;4
0;1702789617.566862;4
1;1702789629.674809;16
0;1702789872.087235;4
0;1702790352.08834;4
0;1702790832.089383;4
0;1702791312.090974;4
0;1702791792.091993;4
0;1702792272.093387;4
0;1702792705.220681;4
0;1702792945.221605;4
0;1702793185.222562;4
1;1702793409.660851;16
0;1702793425.223272;4
0;1702793665.224768;4
0;1702793905.226371;4
0;1702794145.227983;4
0;1702794385.228728;4
0;1702794625.22951;4
0;1702794865.230473;4
0;1702795105.232298;4
1;1702795345.233496;4
1;1702795476.092108;4
1;1702795596.094171;4
1;1702795716.095322;4
1;1702795836.096299;4
1;1702795956.098392;4
1;1702796076.099375;4
1;1702796196.100562;4
1;1702796316.102114;4
1;1702796436.103159;4
1;1702796556.104023;4
1;1702796676.105401;4
1;1702796796.10658;4
1;1702796916.108173;4
1;1702797036.108749;4
1;1702797156.110048;4
1;1702797189.719028;16
1;1702797276.11134;4
1;1702797396.112716;4
1;1702797516.114042;4
1;1702797636.115133;4
1;1702797756.116323;4
1;1702797876.117345;4
1;1702797996.11873;4
1;1702798116.120866;4
1;1702798236.122078;4
1;1702798356.123275;4
1;1702798476.124661;4
1;1702798596.126248;4
1;1702798716.126714;4
1;1702798836.127741;4
1;1702798956.128475;4
1;1702799076.129731;4
1;1702799196.130991;4
1;1702799316.133487;4
1;1702799436.134747;4
1;1702799556.136348;4
1;1702799676.137874;4
1;1702799796.139636;4
1;1702799916.140756;4
1;1702800036.141985;4
1;1702800156.143052;4
1;1702800276.144792;4
1;1702800396.146301;4
1;1702800516.147614;4
1;1702800636.148809;4
1;1702800756.150209;4
1;1702800876.151648;4
1;1702800969.794314;16
1;1702800996.152017;4
1;1702801116.15378;4
1;1702801236.154977;4
1;1702801356.156273;4
1;1702801476.157283;4
1;1702801596.158509;4
1;1702801716.159443;4
1;1702801836.160152;4
1;1702801956.160463;4
1;1702802076.162363;4
1;1702802196.164102;4
1;1702802316.164823;4
1;1702802436.166903;4
1;1702802556.168473;4
1;1702802676.169864;4
1;1702802796.170978;4
1;1702802916.17136;4
1;1702803036.1725;4
1;1702803156.173364;4
1;1702803276.17521;4
1;1702803396.176975;4
1;1702803516.178889;4
1;1702803652.341155;4
1;1702803892.342818;4
1;1702804132.344746;4
1;1702804372.346038;4
1;1702804612.346274;4
1;1702804749.665727;16
1;1702804852.346562;4
1;1702805092.347462;4
1;1702805332.349093;4
1;1702805572.350283;4
1;1702805812.35117;4
1;1702806052.35279;4
1;1702806292.354285;4
1;1702806532.355939;4
1;1702806772.356965;4
1;1702807012.357988;4
1;1702807252.358985;4
1;1702807492.36008;4
1;1702807732.360859;4
1;1702807972.361998;4
1;1702808212.36415;4
1;1702808425.008145;4
1;1702808529.657461;16
1;1702808665.01002;4
1;1702808905.011042;4
1;1702809145.012199;4
1;1702809385.013056;4
1;1702809625.014321;4
1;1702809865.015074;4
1;1702810105.016526;4
1;1702810345.016836;4
1;1702810585.018132;4
1;1702810825.018536;4
1;1702811065.019613;4
1;1702811305.022016;4
1;1702811545.02323;4
1;1702811785.024104;4
1;1702812025.024929;4
1;1702812265.026242;4
2;1702812309.712339;16
1;1702812505.027169;4
1;1702812745.028921;4
1;1702812985.030174;4
1;1702813219.676663;4
1;1702813339.678319;4
1;1702813459.680664;4
1;1702813579.682112;4
1;1702813699.68274;4
1;1702813819.68452;4
1;1702813939.684954;4
1;1702814059.685961;4
1;1702814179.687118;4
1;1702814299.687604;4
1;1702814419.687979;4
1;1702814539.688746;4
1;1702814659.689523;4
1;1702814779.690638;4
1;1702814899.691749;4
1;1702815019.692388;4
1;1702815139.693435;4
1;1702815259.694321;4
1;1702815379.695484;4
1;1702815499.696772;4
1;1702815619.697242;4
1;1702815739.698054;4
1;1702815859.699145;4
1;1702815979.699883;4
2;1702816089.668774;16
1;1702816099.701628;4
1;1702816219.703879;4
1;1702816339.704688;4
1;1702816459.705828;4
1;1702816579.707141;4
1;1702816699.70777;4
1;1702816819.709397;4
1;1702816939.710565;4
1;1702817059.711628;4
1;1702817179.712565;4
1;1702817299.713704;4
1;1702817419.714508;4
1;1702817539.715697;4
1;1702817659.717048;4
1;1702817779.718334;4
1;1702817899.718906;4
1;1702818019.720248;4
1;1702818139.721154;4
1;1702818259.722487;4
1;1702818379.723452;4
1;1702818499.724132;4
1;1702818619.725077;4
1;1702818739.726239;4
1;1702818859.726888;4
1;1702818979.728045;4
1;1702819099.729363;4
1;1702819219.730318;4
1;1702819339.731457;4
1;1702819459.732362;4
1;1702819579.733395;4
1;1702819699.733748;4
1;1702819819.734546;4
2;1702819869.676197;16
1;1702819939.735361;4
1;1702820059.73783;4
1;1702820179.73898;4
1;1702820299.740486;4
1;1702820419.741517;4
1;1702820539.742491;4
1;1702820659.743268;4
1;1702820779.744009;4
1;1702820899.744882;4
1;1702821019.74591;4
1;1702821139.747075;4
1;1702821259.747535;4
1;1702821395.694178;4
0;1702821635.695124;4
0;1702821875.697221;4
0;1702822115.698148;4
0;1702822355.69883;4
0;1702822595.699334;4
0;1702822835.700483;4
0;1702823075.701709;4
0;1702823315.702253;4
0;1702823555.703468;4
0;1702823649.653106;16
0;1702823795.704803;4
0;1702824035.706326;4
0;1702824166.170499;4
0;1702824646.171774;4
0;1702825126.173517;4
5694;1702825196.731679;66
2;1702825196.732091;67
4;1702825196.734556;68
7664;1702825196.734908;69
0;1702825196.735176;70
0;1702825196.73539;71
0;1702825196.73558;72
23.97;1702825196.735773;73
0;1702825606.17404;4
0;1702826086.17555;4
0;1702826566.176724;4
0;1702826999.050873;4
0;1702827429.654092;16
0;1702827479.053935;4
0;1702827959.054433;4
0;1702828439.056311;4
0;1702828919.058283;4
0;1702829399.059852;4
0;1702829653.253077;4
30;1702830600.210067;79
0;1702830853.256196;4
0;1702831209.685935;16
0;1702832053.25772;4
0;1702833253.258448;4
0;1702834453.260725;4
0;1702834989.802975;16
55;1702835647.478832;71
0;1702835647.482091;72
24.75;1702835647.484288;73
0;1702835653.261492;4
1;1702835973.023364;80
24.63;1702835973.026842;73
24.53;1702836274.014529;73
24.52;1702836388.398682;73
24.51;1702836484.68294;73
50;1702836538.28518;71
24.51;1702836538.290238;73
